_id,created_at,id
64638b60d4514c294a38aeaf,"2016-08-31 15:25:12",771005927302373376
64638b60d4514c294a38aeb0,"2016-08-31 15:23:36",771005524322033665
64638b60d4514c294a38aeb1,"2016-08-31 15:20:27",771004732210982913
64638b60d4514c294a38aeb2,"2016-08-30 17:37:57",770676946502053888
64638b60d4514c294a38aeb3,"2016-08-30 14:29:42",770629571972435969
64638b60d4514c294a38aeb4,"2016-08-29 17:47:18",770316914966966273
64638b60d4514c294a38aeb5,"2016-08-29 14:43:06",770270556708929537
64638b60d4514c294a38aeb6,"2016-08-28 01:24:53",769707291671003136
64638b60d4514c294a38aeb7,"2016-08-28 00:46:04",769697521706860545
64638b60d4514c294a38aeb8,"2016-08-28 00:19:29",769690832295239682
64638b60d4514c294a38aeb9,"2016-08-24 15:41:48",768473390285938689
64638b60d4514c294a38aeba,"2016-08-24 02:00:58",768266819824037888
64638b60d4514c294a38aebb,"2016-08-24 01:59:07",768266353572585472
64638b60d4514c294a38aebc,"2016-08-23 19:02:10",768161427328634881
64638b60d4514c294a38aebd,"2016-08-23 15:23:03",768106282251198464
64638b60d4514c294a38aebe,"2016-08-22 13:01:45",767708338847031296
64638b60d4514c294a38aebf,"2016-08-16 19:43:13",765635040525029377
64638b60d4514c294a38aec0,"2016-08-16 19:40:42",765634407424225280
64638b60d4514c294a38aec1,"2016-08-16 19:34:43",765632903522951169
64638b60d4514c294a38aec2,"2016-08-16 18:03:17",765609894154088448
64638b60d4514c294a38aec3,"2016-08-15 09:01:13",765111090430607360
64638b60d4514c294a38aec4,"2016-08-14 20:06:36",764916148882149376
64638b60d4514c294a38aec5,"2016-08-14 17:53:31",764882657729581056
64638b60d4514c294a38aec6,"2016-08-14 05:38:07",764697589023318016
64638b60d4514c294a38aec7,"2016-08-13 17:25:11",764513140591603712
64638b60d4514c294a38aec8,"2016-08-11 11:33:00",763699736733810688
64638b60d4514c294a38aec9,"2016-08-11 10:25:56",763682856388354048
64638b60d4514c294a38aeca,"2016-08-10 17:27:50",763426646456020992
64638b60d4514c294a38aecb,"2016-08-10 08:00:29",763283865238577153
64638b60d4514c294a38aecc,"2016-08-10 06:49:10",763265920047251456
64638b60d4514c294a38aecd,"2016-08-09 21:16:28",763121793271947265
64638b60d4514c294a38aece,"2016-08-09 20:24:20",763108676039090177
64638b60d4514c294a38aecf,"2016-08-09 19:36:52",763096729134575617
64638b60d4514c294a38aed0,"2016-08-09 16:07:05",763043936889769984
64638b60d4514c294a38aed1,"2016-08-07 01:27:53",762097903452102657
64638b60d4514c294a38aed2,"2016-08-07 00:21:10",762081113674088453
64638b60d4514c294a38aed3,"2016-08-01 16:00:22",760143143949987840
64638b60d4514c294a38aed4,"2016-07-31 17:09:20",759798110470205440
64638b60d4514c294a38aed5,"2016-07-31 17:05:17",759797091375906817
64638b60d4514c294a38aed6,"2016-07-30 16:59:18",759433196471656448
64638b60d4514c294a38aed7,"2016-07-30 16:28:05",759425342792605696
64638b60d4514c294a38aed8,"2016-07-30 16:23:51",759424274687889408
64638b60d4514c294a38aed9,"2016-07-30 15:52:05",759416283314003968
64638b60d4514c294a38aeda,"2016-07-30 15:40:05",759413262899290114
64638b60d4514c294a38aedb,"2016-07-30 15:39:15",759413050961121280
64638b60d4514c294a38aedc,"2016-07-30 04:41:04",759247416495316993
64638b60d4514c294a38aedd,"2016-07-29 22:26:21",759153112993017856
64638b60d4514c294a38aede,"2016-07-29 22:07:25",759148347588423681
64638b60d4514c294a38aedf,"2016-07-29 18:59:12",759100981841756160
64638b60d4514c294a38aee0,"2016-07-29 08:34:04",758943661631561728
64638b60d4514c294a38aee1,"2016-07-29 04:15:08",758878501462171648
64638b60d4514c294a38aee2,"2016-07-29 02:26:18",758851109817421825
64638b60d4514c294a38aee3,"2016-07-28 07:19:57",758562622312554496
64638b60d4514c294a38aee4,"2016-07-27 19:10:45",758379113576927233
64638b60d4514c294a38aee5,"2016-07-27 17:19:57",758351232356397056
64638b60d4514c294a38aee6,"2016-07-27 16:52:42",758344372681183232
64638b60d4514c294a38aee7,"2016-07-27 15:55:34",758329996301651968
64638b60d4514c294a38aee8,"2016-07-27 02:01:43",758120147810869248
64638b60d4514c294a38aee9,"2016-07-27 02:00:29",758119840158588928
64638b60d4514c294a38aeea,"2016-07-26 22:16:04",758063362802528256
64638b60d4514c294a38aeeb,"2016-07-26 18:22:14",758004517887696896
64638b60d4514c294a38aeec,"2016-07-26 18:16:36",758003098816286720
64638b60d4514c294a38aeed,"2016-07-25 15:37:39",757600711714701312
64638b60d4514c294a38aeee,"2016-07-23 01:35:46",756664069646487554
64638b60d4514c294a38aeef,"2016-07-23 01:34:30",756663746764742656
64638b60d4514c294a38aef0,"2016-07-22 05:50:03",756365671571726336
64638b60d4514c294a38aef1,"2016-07-21 05:53:01",756004029239472132
64638b60d4514c294a38aef2,"2016-07-21 04:58:40",755990352511705088
64638b60d4514c294a38aef3,"2016-07-21 04:54:09",755989215976882176
64638b60d4514c294a38aef4,"2016-07-21 01:39:21",755940191571808257
64638b60d4514c294a38aef5,"2016-07-21 01:06:47",755931999487991810
64638b60d4514c294a38aef6,"2016-07-21 00:57:51",755929747763245061
64638b60d4514c294a38aef7,"2016-07-20 20:20:36",755859976816427010
64638b60d4514c294a38aef8,"2016-07-20 19:07:53",755841679454720000
64638b60d4514c294a38aef9,"2016-07-20 19:07:36",755841606960373760
64638b60d4514c294a38aefa,"2016-07-20 18:25:26",755830992812711937
64638b60d4514c294a38aefb,"2016-07-20 18:01:55",755825075245297664
64638b60d4514c294a38aefc,"2016-07-20 16:56:28",755808603706011648
64638b60d4514c294a38aefd,"2016-07-20 15:21:56",755784816847495168
64638b60d4514c294a38aefe,"2016-07-20 14:58:31",755778920989896704
64638b60d4514c294a38aeff,"2016-07-20 14:37:26",755773618538242048
64638b60d4514c294a38af00,"2016-07-19 16:28:06",755439077235814400
64638b60d4514c294a38af01,"2016-07-19 16:25:16",755438366817153024
64638b60d4514c294a38af02,"2016-07-19 15:12:29",755420049536606208
64638b60d4514c294a38af03,"2016-07-18 22:28:53",755167487017291776
64638b60d4514c294a38af04,"2016-07-18 22:23:23",755166100967550979
64638b60d4514c294a38af05,"2016-07-18 20:42:23",755140683112017920
64638b60d4514c294a38af06,"2016-07-18 20:29:33",755137454655541248
64638b60d4514c294a38af07,"2016-07-18 09:18:05",754968472929574912
64638b60d4514c294a38af08,"2016-07-18 06:49:32",754931091891453952
64638b60d4514c294a38af09,"2016-07-18 05:20:14",754908615757234176
64638b60d4514c294a38af0a,"2016-07-18 05:14:04",754907067060715521
64638b60d4514c294a38af0b,"2016-07-18 02:01:35",754858623357095936
64638b60d4514c294a38af0c,"2016-07-17 22:25:27",754804233107562496
64638b60d4514c294a38af0d,"2016-07-17 22:13:06",754801124755013633
64638b60d4514c294a38af0e,"2016-07-17 22:03:02",754798592880156672
64638b60d4514c294a38af0f,"2016-07-17 21:43:47",754793746483572736
64638b60d4514c294a38af10,"2016-07-17 21:16:33",754786895343779840
64638b60d4514c294a38af11,"2016-07-17 20:36:13",754776743156805632
64638b60d4514c294a38af12,"2016-07-17 20:20:00",754772663365664768
64638b60d4514c294a38af13,"2016-07-17 20:17:28",754772024657113088
64638b60d4514c294a38af14,"2016-07-17 20:09:05",754769913814941696
64638b60d4514c294a38af15,"2016-07-17 14:41:42",754687525034270720
64638b60d4514c294a38af16,"2016-07-17 14:41:08",754687383308730368
64638b60d4514c294a38af17,"2016-07-17 12:23:22",754652713418428419
64638b60d4514c294a38af18,"2016-07-17 01:14:24",754484362406719488
64638b60d4514c294a38af19,"2016-07-16 22:51:49",754448482581086208
64638b60d4514c294a38af1a,"2016-07-16 18:42:53",754385834682351616
64638b60d4514c294a38af1b,"2016-07-16 12:01:47",754284893471780864
64638b60d4514c294a38af1c,"2016-07-16 11:32:14",754277459009298432
64638b60d4514c294a38af1d,"2016-07-16 11:25:42",754275814456201216
64638b60d4514c294a38af1e,"2016-07-16 11:13:51",754272832440250368
64638b60d4514c294a38af1f,"2016-07-16 11:12:22",754272460602617856
64638b60d4514c294a38af20,"2016-07-16 11:11:37",754272271372398592
64638b60d4514c294a38af21,"2016-07-16 10:35:51",754263267199979520
64638b60d4514c294a38af22,"2016-07-15 06:55:15",753845365846138880
64638b60d4514c294a38af23,"2016-07-15 06:50:31",753844173313183745
64638b60d4514c294a38af24,"2016-07-15 06:49:07",753843823546028040
64638b60d4514c294a38af25,"2016-07-15 03:36:19",753795303170420736
64638b60d4514c294a38af26,"2016-07-15 03:21:44",753791633204781058
64638b60d4514c294a38af27,"2016-07-15 03:14:07",753789713807355904
64638b60d4514c294a38af28,"2016-07-15 03:11:03",753788944714649600
64638b60d4514c294a38af29,"2016-07-15 03:02:49",753786870379581442
64638b60d4514c294a38af2a,"2016-07-15 03:01:08",753786447904198657
64638b60d4514c294a38af2b,"2016-07-15 02:59:06",753785936257835008
64638b60d4514c294a38af2c,"2016-07-15 02:42:42",753781810518122497
64638b60d4514c294a38af2d,"2016-07-14 21:58:49",753710366006267904
64638b60d4514c294a38af2e,"2016-07-14 21:17:04",753699861636128768
64638b60d4514c294a38af2f,"2016-07-14 20:03:57",753681461576740864
64638b60d4514c294a38af30,"2016-07-14 09:42:31",753525069553381376
64638b60d4514c294a38af31,"2016-07-13 07:15:25",753125662874042369
64638b60d4514c294a38af32,"2016-07-12 04:27:33",752721031735812096
64638b60d4514c294a38af33,"2016-07-12 04:23:16",752719954219192320
64638b60d4514c294a38af34,"2016-07-12 01:47:27",752680739213156353
64638b60d4514c294a38af35,"2016-07-11 07:33:29",752405437199192064
64638b60d4514c294a38af36,"2016-07-10 22:43:53",752272158517112835
64638b60d4514c294a38af37,"2016-07-10 22:38:39",752270839458869249
64638b60d4514c294a38af38,"2016-07-10 19:09:44",752218264499949568
64638b60d4514c294a38af39,"2016-07-10 18:15:58",752204733339701249
64638b60d4514c294a38af3a,"2016-07-10 18:15:28",752204607753842688
64638b60d4514c294a38af3b,"2016-07-10 18:11:18",752203559043641344
64638b60d4514c294a38af3c,"2016-07-10 18:02:57",752201456980078593
64638b60d4514c294a38af3d,"2016-07-10 17:55:53",752199681166315521
64638b60d4514c294a38af3e,"2016-07-10 17:51:47",752198648469917696
64638b60d4514c294a38af3f,"2016-07-10 17:49:06",752197971253485568
64638b60d4514c294a38af40,"2016-07-10 17:44:46",752196881871040512
64638b60d4514c294a38af41,"2016-07-10 17:40:49",752195886990569473
64638b60d4514c294a38af42,"2016-07-10 17:40:21",752195771093512192
64638b60d4514c294a38af43,"2016-07-10 17:39:15",752195495263514624
64638b60d4514c294a38af44,"2016-07-10 17:38:27",752195291093213185
64638b60d4514c294a38af45,"2016-07-10 17:32:14",752193726462586881
64638b60d4514c294a38af46,"2016-07-10 17:29:59",752193163742228480
64638b60d4514c294a38af47,"2016-07-10 17:27:54",752192639403896833
64638b60d4514c294a38af48,"2016-07-10 17:20:43",752190828798353408
64638b60d4514c294a38af49,"2016-07-10 16:53:56",752184088111362048
64638b60d4514c294a38af4a,"2016-07-10 16:49:35",752182992982843392
64638b60d4514c294a38af4b,"2016-07-09 05:25:38",751648486416871424
64638b60d4514c294a38af4c,"2016-07-09 05:21:01",751647322375876608
64638b60d4514c294a38af4d,"2016-07-09 04:33:43",751635420644044800
64638b60d4514c294a38af4e,"2016-07-08 20:39:47",751516148739416064
64638b60d4514c294a38af4f,"2016-07-08 20:30:38",751513849770053632
64638b60d4514c294a38af50,"2016-07-08 20:29:48",751513637861224449
64638b60d4514c294a38af51,"2016-07-08 07:34:22",751318492775747586
64638b60d4514c294a38af52,"2016-07-08 06:37:41",751304230594613248
64638b60d4514c294a38af53,"2016-07-07 12:46:39",751034693684912128
64638b60d4514c294a38af54,"2016-07-06 23:47:07",750838518524542980
64638b60d4514c294a38af55,"2016-07-06 23:44:28",750837854021058560
64638b60d4514c294a38af56,"2016-07-06 23:41:53",750837202398093312
64638b60d4514c294a38af57,"2016-07-06 23:39:42",750836652109594626
64638b60d4514c294a38af58,"2016-07-06 23:36:06",750835746613915648
64638b60d4514c294a38af59,"2016-07-06 23:10:41",750829352229695488
64638b60d4514c294a38af5a,"2016-07-06 22:37:27",750820987676061696
64638b60d4514c294a38af5b,"2016-07-06 07:34:51",750593838264246272
64638b60d4514c294a38af5c,"2016-07-05 21:47:47",750446098020503552
64638b60d4514c294a38af5d,"2016-07-05 15:44:42",750354728169644032
64638b60d4514c294a38af5e,"2016-07-05 15:38:32",750353176570789888
64638b60d4514c294a38af5f,"2016-07-05 15:30:29",750351150382194688
64638b60d4514c294a38af60,"2016-07-05 15:26:41",750350191044259840
64638b60d4514c294a38af61,"2016-07-05 14:06:59",750330135723769856
64638b60d4514c294a38af62,"2016-06-30 21:15:16",748625979271045121
64638b60d4514c294a38af63,"2016-06-30 20:53:56",748620607105839104
64638b60d4514c294a38af64,"2016-06-29 13:20:20",748144067972759552
64638b60d4514c294a38af65,"2016-06-29 13:10:25",748141575163654144
64638b60d4514c294a38af66,"2016-06-29 13:07:49",748140919501656066
64638b60d4514c294a38af67,"2016-06-29 12:49:28",748136300952182785
64638b60d4514c294a38af68,"2016-06-28 20:19:09",747887079808327680
64638b60d4514c294a38af69,"2016-06-27 05:27:06",747300198750183424
64638b60d4514c294a38af6a,"2016-06-27 05:21:59",747298912986226689
64638b60d4514c294a38af6b,"2016-06-27 05:21:16",747298731691696130
64638b60d4514c294a38af6c,"2016-06-27 05:18:32",747298044861784064
64638b60d4514c294a38af6d,"2016-06-24 07:24:12",746242506816262144
64638b60d4514c294a38af6e,"2016-06-22 01:11:54",745424036121837568
64638b60d4514c294a38af6f,"2016-06-20 21:49:36",745010737215504384
64638b60d4514c294a38af70,"2016-06-20 15:47:23",744919583102951424
64638b60d4514c294a38af71,"2016-06-19 15:30:20",744552907563991040
64638b60d4514c294a38af72,"2016-06-19 15:29:12",744552621072064512
64638b60d4514c294a38af73,"2016-06-19 15:25:26",744551674082136066
64638b60d4514c294a38af74,"2016-06-19 15:18:10",744549842496655360
64638b60d4514c294a38af75,"2016-06-17 00:37:36",743603466631733248
64638b60d4514c294a38af76,"2016-06-17 00:35:20",743602894226653184
64638b60d4514c294a38af77,"2016-06-17 00:32:41",743602229307805696
64638b60d4514c294a38af78,"2016-06-17 00:26:50",743600755739754497
64638b60d4514c294a38af79,"2016-06-15 15:26:57",743102502225076227
64638b60d4514c294a38af7a,"2016-06-15 15:14:14",743099301174247424
64638b60d4514c294a38af7b,"2016-06-15 15:10:29",743098357728444418
64638b60d4514c294a38af7c,"2016-06-15 15:07:44",743097668725940225
64638b60d4514c294a38af7d,"2016-06-15 15:06:26",743097337782763521
64638b60d4514c294a38af7e,"2016-06-15 15:04:10",743096769001578498
64638b60d4514c294a38af7f,"2016-06-15 07:37:53",742984460073832448
64638b60d4514c294a38af80,"2016-06-12 22:24:54",742120520678703105
64638b60d4514c294a38af81,"2016-06-12 22:14:33",742117913788719104
64638b60d4514c294a38af82,"2016-06-12 22:11:55",742117250799280128
64638b60d4514c294a38af83,"2016-06-12 22:09:24",742116619481014272
64638b60d4514c294a38af84,"2016-06-12 22:05:51",742115725477744640
64638b60d4514c294a38af85,"2016-06-12 21:38:42",742108893459800065
64638b60d4514c294a38af86,"2016-06-12 21:36:20",742108297122054147
64638b60d4514c294a38af87,"2016-06-12 21:33:25",742107564733661186
64638b60d4514c294a38af88,"2016-06-11 01:31:11",741442624611966976
64638b60d4514c294a38af89,"2016-06-10 23:30:06",741412152288808960
64638b60d4514c294a38af8a,"2016-06-10 23:27:38",741411531582115841
64638b60d4514c294a38af8b,"2016-06-10 23:23:14",741410425787404288
64638b60d4514c294a38af8c,"2016-06-10 18:50:58",741341906999771136
64638b60d4514c294a38af8d,"2016-06-10 17:04:28",741315106370244609
64638b60d4514c294a38af8e,"2016-06-10 07:11:05",741165774253871104
64638b60d4514c294a38af8f,"2016-06-10 07:10:45",741165690506248192
64638b60d4514c294a38af90,"2016-06-09 02:14:23",740728719065665536
64638b60d4514c294a38af91,"2016-06-09 01:52:26",740723195431538689
64638b60d4514c294a38af92,"2016-06-08 13:46:21",740540471081062401
64638b60d4514c294a38af93,"2016-06-08 03:37:04",740387141591535616
64638b60d4514c294a38af94,"2016-06-08 03:24:00",740383850820296707
64638b60d4514c294a38af95,"2016-06-07 21:36:51",740296489532948480
64638b60d4514c294a38af96,"2016-06-07 19:08:54",740259255417208832
64638b60d4514c294a38af97,"2016-06-06 01:34:53",739631614100004864
64638b60d4514c294a38af98,"2016-06-05 23:05:26",739594006762393600
64638b60d4514c294a38af99,"2016-06-05 21:44:54",739573737331298306
64638b60d4514c294a38af9a,"2016-06-05 20:38:26",739557011554066432
64638b60d4514c294a38af9b,"2016-06-05 17:28:19",739509168722186241
64638b60d4514c294a38af9c,"2016-06-04 20:34:13",739193563938856960
64638b60d4514c294a38af9d,"2016-06-04 20:01:22",739185293664747520
64638b60d4514c294a38af9e,"2016-06-04 19:27:01",739176652517707776
64638b60d4514c294a38af9f,"2016-06-04 08:08:58",739006012749799424
64638b60d4514c294a38afa0,"2016-06-04 08:02:58",739004504289353729
64638b60d4514c294a38afa1,"2016-06-04 07:50:58",739001483249618948
64638b60d4514c294a38afa2,"2016-06-04 07:41:00",738998975118737408
64638b60d4514c294a38afa3,"2016-06-03 22:14:33",738856423656808448
64638b60d4514c294a38afa4,"2016-06-03 18:52:57",738805691528318976
64638b60d4514c294a38afa5,"2016-06-03 16:53:15",738775567055523841
64638b60d4514c294a38afa6,"2016-06-03 01:35:59",738544730573672448
64638b60d4514c294a38afa7,"2016-06-02 20:45:59",738471747540783104
64638b60d4514c294a38afa8,"2016-06-02 20:42:23",738470842695176192
64638b60d4514c294a38afa9,"2016-06-02 02:13:52",738191872502423552
64638b60d4514c294a38afaa,"2016-06-01 04:14:59",737859967450021889
64638b60d4514c294a38afab,"2016-05-30 02:05:24",737102578828206080
64638b60d4514c294a38afac,"2016-05-29 05:11:38",736787058170068993
64638b60d4514c294a38afad,"2016-05-28 02:18:00",736380977354657792
64638b60d4514c294a38afae,"2016-05-28 01:49:43",736373856823181312
64638b60d4514c294a38afaf,"2016-05-27 22:51:08",736328917317910528
64638b60d4514c294a38afb0,"2016-05-27 22:16:59",736320322996076548
64638b60d4514c294a38afb1,"2016-05-27 22:12:54",736319295345434625
64638b60d4514c294a38afb2,"2016-05-27 21:36:03",736310020644569088
64638b60d4514c294a38afb3,"2016-05-26 22:45:53",735965207625932801
64638b60d4514c294a38afb4,"2016-05-26 17:54:30",735891878827167745
64638b60d4514c294a38afb5,"2016-05-25 23:13:20",735609727241965568
64638b60d4514c294a38afb6,"2016-05-25 14:38:57",735480275988156418
64638b60d4514c294a38afb7,"2016-05-25 14:36:19",735479613502066690
64638b60d4514c294a38afb8,"2016-05-22 06:47:04",734274360588926976
64638b60d4514c294a38afb9,"2016-05-19 18:22:44",733362268570669056
64638b60d4514c294a38afba,"2016-05-19 04:59:37",733160158633689088
64638b60d4514c294a38afbb,"2016-05-19 00:51:38",733097749336330240
64638b60d4514c294a38afbc,"2016-05-18 19:47:37",733021242744135680
64638b60d4514c294a38afbd,"2016-05-18 19:30:33",733016945654517760
64638b60d4514c294a38afbe,"2016-05-18 19:00:02",733009265288314881
64638b60d4514c294a38afbf,"2016-05-18 18:53:25",733007602565570560
64638b60d4514c294a38afc0,"2016-05-18 18:51:56",733007230149107712
64638b60d4514c294a38afc1,"2016-05-17 19:37:50",732656393463832576
64638b60d4514c294a38afc2,"2016-05-16 22:00:55",732330010053222400
64638b60d4514c294a38afc3,"2016-05-16 21:58:40",732329443776024576
64638b60d4514c294a38afc4,"2016-05-16 21:56:37",732328928447057920
64638b60d4514c294a38afc5,"2016-05-16 16:33:14",732247546924388353
64638b60d4514c294a38afc6,"2016-05-16 04:33:35",732066441554362368
64638b60d4514c294a38afc7,"2016-05-16 02:58:57",732042627445460992
64638b60d4514c294a38afc8,"2016-05-16 02:54:21",732041468085342210
64638b60d4514c294a38afc9,"2016-05-16 02:50:28",732040492607643652
64638b60d4514c294a38afca,"2016-05-16 01:27:48",732019686901055488
64638b60d4514c294a38afcb,"2016-05-15 23:08:56",731984739012251648
64638b60d4514c294a38afcc,"2016-05-15 22:54:36",731981135454986240
64638b60d4514c294a38afcd,"2016-05-14 22:03:05",731605780969951232
64638b60d4514c294a38afce,"2016-05-14 21:59:29",731604873540685825
64638b60d4514c294a38afcf,"2016-05-14 21:24:21",731596033621409792
64638b60d4514c294a38afd0,"2016-05-14 20:00:46",731575001409720321
64638b60d4514c294a38afd1,"2016-05-13 15:51:40",731149922624380928
64638b60d4514c294a38afd2,"2016-05-13 15:51:32",731149891213234178
64638b60d4514c294a38afd3,"2016-05-13 15:51:16",731149823118696448
64638b60d4514c294a38afd4,"2016-05-12 21:45:21",730876543304491008
64638b60d4514c294a38afd5,"2016-05-12 21:08:13",730867197942206464
64638b60d4514c294a38afd6,"2016-05-12 14:59:09",730774320394330112
64638b60d4514c294a38afd7,"2016-05-12 05:16:01",730627568756383746
64638b60d4514c294a38afd8,"2016-05-12 05:03:51",730624508814458880
64638b60d4514c294a38afd9,"2016-05-12 03:09:18",730595677936324608
64638b60d4514c294a38afda,"2016-05-12 02:57:27",730592699011604481
64638b60d4514c294a38afdb,"2016-05-10 21:36:35",730149561855959041
64638b60d4514c294a38afdc,"2016-05-10 20:55:31",730139225006309376
64638b60d4514c294a38afdd,"2016-05-10 01:48:01",729850448832659457
64638b60d4514c294a38afde,"2016-05-09 22:42:51",729803850035564545
64638b60d4514c294a38afdf,"2016-05-07 04:48:51",728808794910662656
64638b60d4514c294a38afe0,"2016-05-07 01:11:29",728754091644440576
64638b60d4514c294a38afe1,"2016-05-07 01:08:05",728753234811060224
64638b60d4514c294a38afe2,"2016-05-07 00:47:35",728748075930386432
64638b60d4514c294a38afe3,"2016-05-06 18:33:16",728653875704520705
64638b60d4514c294a38afe4,"2016-05-06 13:52:42",728583269076242432
64638b60d4514c294a38afe5,"2016-05-06 09:20:07",728514673084014593
64638b60d4514c294a38afe6,"2016-05-06 05:51:53",728462267893698561
64638b60d4514c294a38afe7,"2016-05-06 05:42:07",728459808270000128
64638b60d4514c294a38afe8,"2016-05-06 05:32:04",728457279943495681
64638b60d4514c294a38afe9,"2016-05-06 04:40:32",728444313248489472
64638b60d4514c294a38afea,"2016-05-06 03:55:20",728432936953913345
64638b60d4514c294a38afeb,"2016-05-05 20:56:46",728327602440536064
64638b60d4514c294a38afec,"2016-05-05 07:36:27",728126194244190208
64638b60d4514c294a38afed,"2016-05-03 03:39:42",727341837334241281
64638b60d4514c294a38afee,"2016-05-02 22:29:56",727263885150031872
64638b60d4514c294a38afef,"2016-05-02 17:34:04",727189428142235648
64638b60d4514c294a38aff0,"2016-05-02 16:41:22",727176162997313536
64638b60d4514c294a38aff1,"2016-05-01 23:43:09",726919920374554625
64638b60d4514c294a38aff2,"2016-05-01 20:58:51",726878573001216000
64638b60d4514c294a38aff3,"2016-05-01 20:58:25",726878466382041089
64638b60d4514c294a38aff4,"2016-05-01 17:45:47",726829989119696896
64638b60d4514c294a38aff5,"2016-05-01 17:07:03",726820238361120768
64638b60d4514c294a38aff6,"2016-05-01 16:36:43",726812607298998272
64638b60d4514c294a38aff7,"2016-05-01 05:56:57",726651603906785285
64638b60d4514c294a38aff8,"2016-05-01 05:52:56",726650591359819776
64638b60d4514c294a38aff9,"2016-05-01 01:10:35",726579536410734592
64638b60d4514c294a38affa,"2016-04-30 23:58:41",726561442636263425
64638b60d4514c294a38affb,"2016-04-30 23:56:19",726560848177561600
64638b60d4514c294a38affc,"2016-04-30 23:52:55",726559990480150528
64638b60d4514c294a38affd,"2016-04-30 23:50:06",726559284306173952
64638b60d4514c294a38affe,"2016-04-30 23:44:37",726557903205756928
64638b60d4514c294a38afff,"2016-04-30 06:46:09",726301598398312448
64638b60d4514c294a38b000,"2016-04-30 04:54:28",726273493319311360
64638b60d4514c294a38b001,"2016-04-30 01:14:50",726218218109444096
64638b60d4514c294a38b002,"2016-04-30 01:13:29",726217881080320000
64638b60d4514c294a38b003,"2016-04-30 01:13:00",726217758229168129
64638b60d4514c294a38b004,"2016-04-30 01:12:00",726217505560121344
64638b60d4514c294a38b005,"2016-04-30 01:10:42",726217179683655680
64638b60d4514c294a38b006,"2016-04-30 01:09:20",726216836069515264
64638b60d4514c294a38b007,"2016-04-30 01:05:43",726215924760485888
64638b60d4514c294a38b008,"2016-04-30 00:59:01",726214236368576512
64638b60d4514c294a38b009,"2016-04-30 00:56:59",726213728278962176
64638b60d4514c294a38b00a,"2016-04-30 00:45:28",726210827699806208
64638b60d4514c294a38b00b,"2016-04-30 00:43:38",726210366766632960
64638b60d4514c294a38b00c,"2016-04-29 22:58:03",726183794215022592
64638b60d4514c294a38b00d,"2016-04-29 19:13:25",726127265612881920
64638b60d4514c294a38b00e,"2016-04-29 19:06:30",726125524091723777
64638b60d4514c294a38b00f,"2016-04-27 23:13:57",725463020411875328
64638b60d4514c294a38b010,"2016-04-27 18:48:33",725396229887119360
64638b60d4514c294a38b011,"2016-04-27 16:55:11",725367703045730304
64638b60d4514c294a38b012,"2016-04-27 16:49:28",725366265322172416
64638b60d4514c294a38b013,"2016-04-27 16:47:45",725365829479460864
64638b60d4514c294a38b014,"2016-04-27 16:45:14",725365200098988032
64638b60d4514c294a38b015,"2016-04-27 16:43:15",725364699303301120
64638b60d4514c294a38b016,"2016-04-27 15:51:25",725351655433068544
64638b60d4514c294a38b017,"2016-04-26 18:26:21",725028258614370304
64638b60d4514c294a38b018,"2016-04-24 09:59:38",724175962246500352
64638b60d4514c294a38b019,"2016-04-24 08:57:17",724160269480431620
64638b60d4514c294a38b01a,"2016-04-23 05:57:35",723752659446980608
64638b60d4514c294a38b01b,"2016-04-21 21:22:15",723260583047516160
64638b60d4514c294a38b01c,"2016-04-21 21:21:55",723260501153710080
64638b60d4514c294a38b01d,"2016-04-20 21:01:40",722893014507491329
64638b60d4514c294a38b01e,"2016-04-20 20:54:15",722891148126060545
64638b60d4514c294a38b01f,"2016-04-20 15:57:21",722816433910980608
64638b60d4514c294a38b020,"2016-04-20 04:06:51",722637629351686144
64638b60d4514c294a38b021,"2016-04-20 01:36:45",722599856460529665
64638b60d4514c294a38b022,"2016-04-20 01:30:31",722598287396605953
64638b60d4514c294a38b023,"2016-04-18 06:21:34",721946756984938497
64638b60d4514c294a38b024,"2016-04-17 22:34:35",721829237741621248
64638b60d4514c294a38b025,"2016-04-17 22:10:18",721823126414176257
64638b60d4514c294a38b026,"2016-04-17 21:38:36",721815145932951552
64638b60d4514c294a38b027,"2016-04-17 01:11:25",721506316900900864
64638b60d4514c294a38b028,"2016-04-14 06:49:07",720504138451283968
64638b60d4514c294a38b029,"2016-04-12 06:55:02",719780850338955265
64638b60d4514c294a38b02a,"2016-04-11 17:55:37",719584703196504064
64638b60d4514c294a38b02b,"2016-04-11 17:01:41",719571133389938688
64638b60d4514c294a38b02c,"2016-04-11 07:40:14",719429837157347328
64638b60d4514c294a38b02d,"2016-04-10 02:01:09",718982116667600896
64638b60d4514c294a38b02e,"2016-04-09 20:57:42",718905750374916096
64638b60d4514c294a38b02f,"2016-04-09 18:19:42",718865990373625857
64638b60d4514c294a38b030,"2016-04-09 06:24:39",718686042434342912
64638b60d4514c294a38b031,"2016-04-09 06:09:27",718682216876802048
64638b60d4514c294a38b032,"2016-04-09 01:13:48",718607811958214656
64638b60d4514c294a38b033,"2016-04-09 00:37:50",718598761832968192
64638b60d4514c294a38b034,"2016-04-09 00:35:20",718598132888702976
64638b60d4514c294a38b035,"2016-04-08 23:25:30",718580558180261888
64638b60d4514c294a38b036,"2016-04-08 22:50:04",718571641949650944
